code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_modele1_depuism2;prediction;voixT2_modele2
11;11;Aude;2;Alain PEREA_11_2;2ème circonscription;M;PEREA;Alain;46;EM-MODEM;3;Non;Non;Non;13.4;44.2860223571;8;11300;12.71;22.03;0.0133964635328;11665.4455132;11665;11729;0.850815850816;0.850815850816;améliore;oui;;;41745;0.0440392981251;20532;0.0179492357411;21437
11;11;Aude;3;Mireille ROBERT_11_3;3ème circonscription;F;ROBERT;Mireille;55;EM-MODEM;3;Non;Non;Non;13.4;44.2860223571;8;12508;14.1;24.13;-0.0393231712578;11425.2234165;11425;14223;-0.631486880466;-0.631486880466;degrade;oui;;;41745;0.0440392981251;24338;0.0432472134265;27184
11;11;Aude;3;Christelle DE L'EPINOIS_11_3;3ème circonscription;F;DE L'EPINOIS;Christelle;67;FN;7;Non;Non;Non;13.4;44.2860223571;8;12923;14.57;24.93;-0.0703964081419;10989.2217283;10989;9053;0.499741602067;0.499741602067;améliore;non;;;60621;0.040893260993;13322;0.0585149992914;15567
12;12;Aveyron;1;Stéphane MAZARS_12_1;1ère circonscription;M;MAZARS;Stéphane;48;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;14166;18.5;30.67;0.0449449663346;15899.6014335;15900;19962;0.29917184265;0.29917184265;améliore;oui;;;41745;0.0440392981251;19062;0.0612157879125;22462
12;12;Aveyron;1;Yves CENSI_12_1;1ère circonscription;M;CENSI;Yves;53;LR-UMP;3;Oui;Oui;Oui;7.35;45.5167381484;6;12461;16.28;26.98;0.0141123082015;12886.6260784;12887;9923;-0.167848699764;-0.167848699764;degrade_un_peu;oui;;;15078;0.0310684164536;14919;0.00806370329736;15204
12;12;Aveyron;2;Pascal MAZET_12_2;2ème circonscription;M;MAZET;Pascal;46;FG-FI;5;Non;Non;Non;7.35;45.5167381484;6;8543;12.22;21.19;-0.09119611768;6924.91247539;6925;6478;0.783535108959;0.783535108959;améliore;non;;;71423;0.0576651973747;10491;-0.009231633652;10270
12;12;Aveyron;2;Anne BLANC_12_2;2ème circonscription;F;BLANC;Anne;50;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;12254;17.53;30.4;0.00562282747612;12415.7928602;12416;15563;0.0489573889393;0.0489573889393;améliore;oui;;;41745;0.0440392981251;17846;0.0271710273571;19078
12;12;Aveyron;3;Jean-Louis AUSTRUY_12_3;3ème circonscription;M;AUSTRUY;Jean-Louis;62;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;13094;18.24;31.43;0.030119447557;14107.0871231;14107;13122;36.1785714286;1.715;surestime;oui;;;41745;0.0440392981251;15305;0.0115987473472;15731
12;12;Aveyron;3;Catherine LAUR_12_3;3ème circonscription;F;LAUR;Catherine;61;FG-FI;3;Non;Non;Non;7.35;45.5167381484;6;8482;11.81;20.36;-0.168002000893;5760.97866966;5761;5124;0.810303752233;0.810303752233;améliore;non;;;71423;0.0576651973747;8119;0.00288548147124;8173
13;13;Bouches-du-Rhône;1;Pascal CHAMASSIAN_13_1;1ère circonscription;M;CHAMASSIAN;Pascal;51;EM-MODEM;5;Non;Non;Non;11.75;41.0259914928;8;10013;12.77;21.85;-0.0264620882727;9421.11115595;9421;10111;-6.04081632653;-1.042;degrade;oui;;;41745;0.0440392981251;19280;0.0075661484795;19625
13;13;Bouches-du-Rhône;1;Franck ALLISIO_13_1;1ère circonscription;M;ALLISIO;Franck;36;FN;3;Non;Non;Non;11.75;41.0259914928;8;12416;15.84;27.1;-0.0353393197002;11445.7006763;11446;6834;0.173772841276;0.173772841276;améliore;non;;;60621;0.040893260993;14802;0.038218747747;16302
13;13;Bouches-du-Rhône;2;Dominique TIAN_13_2;2ème circonscription;M;TIAN;Dominique;57;LR-UMP;2;Oui;Oui;Oui;11.75;41.0259914928;8;14513;18.43;30.23;-0.0808650526625;12047.3670584;12047;9933;0.538427947598;0.538427947598;améliore;oui;;;15078;0.0310684164536;14935;0.0179060394351;15591
13;13;Bouches-du-Rhône;2;Claire PITOLLAT_13_2;2ème circonscription;F;PITOLLAT;Claire;37;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;13122;16.66;27.34;-0.0437334179789;11864.9692072;11865;14372;-1.0056;-1.0056;degrade;oui;;;41745;0.0440392981251;14456;0.0357837501767;15814
13;13;Bouches-du-Rhône;3;Stéphane RAVIER_13_3;3ème circonscription;M;RAVIER;Stéphane;47;FN;5;Oui;Non;Oui;11.75;41.0259914928;8;11390;15.5;27.97;0.164887542055;21163.0813882;21163;9024;-4.13060016906;-1.042;degrade;oui;;;60621;0.040893260993;23198;0.0547159004901;26796
13;13;Bouches-du-Rhône;3;Alexandra LOUIS_13_3;3ème circonscription;F;LOUIS;Alexandra;33;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;8384;11.41;20.59;-0.0440798008036;7574.80520343;7575;7284;0.735454545455;0.735454545455;améliore;oui;;;41745;0.0440392981251;16012;-0.0172327974621;15389
13;13;Bouches-du-Rhône;4;Corinne VERSINI_13_4;4ème circonscription;F;VERSINI;Corinne;56;EM-MODEM;2;Non;Non;Non;11.75;41.0259914928;8;7613;12.76;23.86;-0.0583894101927;6655.28134593;6655;5587;0.472852912142;0.472852912142;améliore;oui;;;41745;0.0440392981251;9817;0.00478263126093;9927
13;13;Bouches-du-Rhône;4;Jean-Luc MÉLENCHON_13_4;4ème circonscription;M;MÉLENCHON;Jean-Luc;65;FG-FI;8;Oui;Non;Non;11.75;41.0259914928;8;10786;18.08;33.81;0.196279151112;25164.0416033;25164;8460;-6.18142734308;-1.042;degrade;oui;;;71423;0.0576651973747;28438;0.0171917082372;29635
13;13;Bouches-du-Rhône;5;Hendrik DAVI_13_5;5ème circonscription;M;DAVI;Hendrik;39;FG-FI;3;Non;Non;Non;11.75;41.0259914928;8;9294;13.46;23.78;-0.0153140374762;8971.98689729;8972;6296;0.107404936624;0.107404936624;améliore;oui;;;71423;0.0576651973747;10939;-0.00348941405486;10851
13;13;Bouches-du-Rhône;5;Cathy RACON-BOUZON_13_5;5ème circonscription;F;RACON-BOUZON;Cathy;40;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;11310;16.38;28.94;-0.0462652102235;10167.1070128;10167;9621;0.676731793961;0.676731793961;améliore;oui;;;41745;0.0440392981251;10884;0.00949223496576;11130
13;13;Bouches-du-Rhône;6;Eléonore BEZ_13_6;6ème circonscription;F;BEZ;Eléonore;40;FN;5;Non;Non;Oui;11.75;41.0259914928;8;10333;13.66;24.36;-0.0450198527875;9315.50871779;9316;6171;0.244353676117;0.244353676117;améliore;non;;;60621;0.040893260993;9916;0.0425788820406;11055
13;13;Bouches-du-Rhône;6;Eléonore LEPRETTRE_13_6;6ème circonscription;F;LEPRETTRE;Eléonore;26;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;11310;14.95;26.67;-0.0440798008036;10218.3977637;10218;11169;7.74468085106;1.715;surestime;oui;;;41745;0.0440392981251;14017;-0.00193391665709;13955
13;13;Bouches-du-Rhône;7;Sophie GRECH_13_7;7ème circonscription;F;GRECH;Sophie;31;FN;5;Non;Non;Oui;11.75;41.0259914928;8;7442;11.38;25.79;-0.0465023485223;6686.32245637;6686;4789;0.284960422164;0.284960422164;améliore;oui;;;60621;0.040893260993;6831;0.0334463062401;7425
13;13;Bouches-du-Rhône;7;Ouali BRINIS_13_7;7ème circonscription;M;BRINIS;Ouali;54;FG-FI;8;Non;Non;Non;11.75;41.0259914928;8;9669;14.79;33.5;-0.0186564329421;9262.4340188;9262;3064;0.06161998486;0.06161998486;améliore;non;;;71423;0.0576651973747;17471;0.00675706985144;17749
13;13;Bouches-du-Rhône;8;Jean-Marc ZULESI_13_8;8ème circonscription;M;ZULESI;Jean-Marc;29;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;13150;13.15;22.05;0.010607722692;13483.3892372;13483;15850;0.123333333333;0.123333333333;améliore;oui;;;41745;0.0440392981251;21021;0.0445194595814;23565
13;13;Bouches-du-Rhône;8;Antoine BAUDINO_13_8;8ème circonscription;M;BAUDINO;Antoine;24;FN;3;Non;Non;Oui;11.75;41.0259914928;8;16458;16.46;27.6;-0.0778220951737;13757.9891563;13758;11041;0.498430865793;0.498430865793;améliore;oui;;;60621;0.040893260993;14630;0.0640069350061;17392
13;13;Bouches-du-Rhône;9;Sylvie BRUNET_13_9;9ème circonscription;F;BRUNET;Sylvie;58;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;12310;12.7;21.35;-0.0529675867421;10896.5863856;10897;13655;-1.05055762082;-1.042;degrade;oui;13;0.0876923076923;41745;0.0440392981251;22819;0.0437959179676;25528
13;13;Bouches-du-Rhône;9;Hervé ITRAC_13_9;9ème circonscription;M;ITRAC;Hervé;65;FN;3;Non;Non;Oui;11.75;41.0259914928;8;14982;15.46;25.99;-0.0382128299687;13720.0900801;13720;8153;0.184800117147;0.184800117147;améliore;non;;;60621;0.040893260993;17465;0.0620556541706;20634
13;13;Bouches-du-Rhône;10;Laurent JACOBELLI_13_10;10ème circonscription;M;JACOBELLI;Laurent;47;FN;2;Non;Non;Oui;11.75;41.0259914928;8;18508;17.46;34.77;-0.0472387576262;16600.4833419;16600;10862;0.249542244311;0.249542244311;améliore;oui;;;60621;0.040893260993;17550;0.0657678184217;20980
13;13;Bouches-du-Rhône;10;François-Michel LAMBERT_13_10;10ème circonscription;M;LAMBERT;François-Michel;50;EM-MODEM;3;Oui;Oui;Non;11.75;41.0259914928;8;14287;13.47;26.84;0.129923962564;21937.0278345;21937;16122;4.1689373297;1.715;surestime;oui;;;41745;0.0440392981251;29947;0.0513140823594;34242
13;13;Bouches-du-Rhône;11;Maximilien FUSONE_13_11;11ème circonscription;M;FUSONE;Maximilien;37;FN;5;Non;Non;Non;11.75;41.0259914928;8;11503;12.75;22.0;-0.0332968954329;10654.0375805;10654;7413;0.207579462103;0.207579462103;améliore;non;;;60621;0.040893260993;11433;0.0361645307256;12520
13;13;Bouches-du-Rhône;11;Mohamed LAQHILA_13_11;11ème circonscription;M;LAQHILA;Mohamed;57;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;15076;16.71;28.83;-0.0134881875077;14614.9704391;14615;14495;0.793459552496;0.793459552496;améliore;oui;;;41745;0.0440392981251;19228;0.0388661173532;21214
13;13;Bouches-du-Rhône;12;Camille BAL_13_12;12ème circonscription;F;BAL;Camille;47;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;10158;11.02;18.71;-0.0482486021653;9089.9104829;9090;9428;1.46301369863;1.46301369863;ameliore/surestime;oui;;;41745;0.0440392981251;15573;0.00532228972912;15767
13;13;Bouches-du-Rhône;12;Jean-Lin LACAPELLE_13_12;12ème circonscription;M;LACAPELLE;Jean-Lin;50;FN;3;Non;Non;Oui;11.75;41.0259914928;8;18358;19.92;33.82;-0.0453259944095;16538.6238986;16539;8706;0.188458350601;0.188458350601;améliore;non;;;60621;0.040893260993;17356;0.0589671090252;20310
13;13;Bouches-du-Rhône;13;Magali SIREROLS_13_13;13ème circonscription;F;SIREROLS;Magali;42;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;9548;10.19;23.06;-0.0462710183043;8583.04505019;8583;10159;-1.57937806874;-1.042;degrade;oui;;;41745;0.0440392981251;12667;0.0123802800424;13044
13;13;Bouches-du-Rhône;13;Emmanuel FOUQUART_13_13;13ème circonscription;M;FOUQUART;Emmanuel;50;FN;2;Non;Non;Oui;11.75;41.0259914928;8;15980;17.05;38.6;-0.0392205545475;14600.1131122;14600;10073;0.233621127476;0.233621127476;améliore;non;;;60621;0.040893260993;14964;0.0623162344269;17694
13;13;Bouches-du-Rhône;14;Anne-Laurence PETEL_13_14;14ème circonscription;F;PETEL;Anne-Laurence;47;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;16363;16.74;27.56;-0.0482486021653;14642.469505;14642;17552;-1.44743481918;-1.042;degrade;oui;;;41745;0.0440392981251;18701;0.0611347643032;22031
13;13;Bouches-du-Rhône;14;Stéphane PAOLI_13_14;14ème circonscription;M;PAOLI;Stéphane;35;LR-UMP;2;Non;Non;Oui;11.75;41.0259914928;8;14415;14.75;24.28;-0.100823186524;11428.5586189;11429;7937;0.46094473603;0.46094473603;améliore;oui;;;15078;0.0310684164536;15292;-0.00569794036816;15093
13;13;Bouches-du-Rhône;15;Nathalie FARRO_13_15;15ème circonscription;F;FARRO;Nathalie;45;EM-MODEM;4;Non;Non;Non;11.75;41.0259914928;8;14985;14.3;24.0;-0.0629767341151;12962.2386532;12962;15941;-2.11610878661;-1.042;degrade;oui;;;41745;0.0440392981251;23264;0.0516544106291;26627
13;13;Bouches-du-Rhône;15;Jean-Alexandre MOUSSET-SEISSON_13_15;15ème circonscription;M;MOUSSET-SEISSON;Jean-Alexandre;32;FN;1;Non;Non;Oui;11.75;41.0259914928;8;18045;17.22;28.9;-0.0473929081168;16179.4583467;16179;11068;0.267450193493;0.267450193493;améliore;non;;;60621;0.040893260993;20422;0.0605781172151;24017
13;13;Bouches-du-Rhône;16;Valérie LAUPIES_13_16;16ème circonscription;F;LAUPIES;Valérie;51;FN;3;Non;Non;Oui;11.75;41.0259914928;8;15793;17.44;29.66;-0.0529374896843;13980.6429896;13981;11951;0.471629359708;0.471629359708;améliore;oui;;;60621;0.040893260993;16060;0.0709935421209;19528
13;13;Bouches-du-Rhône;16;Gérard GERON_13_16;16ème circonscription;M;GERON;Gérard;61;FG-FI;3;Non;Non;Non;11.75;41.0259914928;8;11189;12.35;21.01;-0.00386383717531;11089.8950623;11090;6662;0.0218687872763;0.0218687872763;améliore;non;;;71423;0.0576651973747;22450;0.00954922564373;22960
14;14;Calvados;1;Fabrice LE VIGOUREUX_14_1;1ère circonscription;M;LE VIGOUREUX;Fabrice;47;EM-MODEM;3;Non;Non;Non;9.3;41.4910884874;4;13823;19.72;38.45;0.0777297109128;17192.699577;17193;14196;9.03485254692;1.715;surestime;oui;;;41745;0.0440392981251;19694;0.0421885455368;21931
14;14;Calvados;1;Karinne GUALBERT_14_1;1ère circonscription;F;GUALBERT;Karinne;55;FG-FI;4;Non;Non;Non;9.3;41.4910884874;4;7643;10.9;21.26;-0.133823380295;5616.17302587;5616;4467;0.63822418136;0.63822418136;améliore;non;;;71423;0.0576651973747;10270;0.001609580854;10308
14;14;Calvados;2;Eric HALPHEN_14_2;2ème circonscription;M;HALPHEN;Eric;57;EM-MODEM;3;Non;Non;Oui;9.3;41.4910884874;4;11644;17.23;28.69;0.0371288756299;12785.1132707;12785;11522;-9.35245901639;-1.042;degrade;oui;;;41745;0.0440392981251;15170;0.0168115573547;15793
14;14;Calvados;2;Etienne BRASSELET_14_2;2ème circonscription;M;BRASSELET;Etienne;60;FG-FI;4;Non;Non;Non;9.3;41.4910884874;4;8242;12.2;20.31;-0.0914628947098;6676.82072576;6677;4069;0.375029954469;0.375029954469;améliore;non;;;71423;0.0576651973747;11357;0.0107402643174;11649
14;14;Calvados;3;Florence LEHERICY_14_3;3ème circonscription;F;LEHERICY;Florence;49;EM-MODEM;5;Non;Non;Non;9.3;41.4910884874;4;11130;14.1;23.65;-0.0403936508966;10141.4840846;10141;11602;-2.09533898305;-1.042;degrade;oui;;;41745;0.0440392981251;17209;-3.49723854188E-4;17195
14;14;Calvados;3;Christelle LECHEVALIER-LETARD_14_3;3ème circonscription;F;LECHEVALIER-LETARD;Christelle;48;FN;5;Non;Non;Non;9.3;41.4910884874;4;11726;14.85;24.92;-0.100961812452;9293.68775998;9294;6702;0.484076433121;0.484076433121;améliore;non;;;60621;0.040893260993;10001;0.0223783773138;10559
14;14;Calvados;4;Philippe FOUCHÉ-SAILLENFEST_14_4;4ème circonscription;M;FOUCHÉ-SAILLENFEST;Philippe;75;FN;3;Non;Non;Non;9.3;41.4910884874;4;12164;12.03;19.72;-0.130527160919;9006.35892303;9006;5884;0.502866242038;0.502866242038;améliore;non;;;60621;0.040893260993;9912;0.026819604534;10586
14;14;Calvados;4;Christophe BLANCHET_14_4;4ème circonscription;M;BLANCHET;Christophe;44;EM-MODEM;2;Non;Non;Non;9.3;41.4910884874;4;16497;16.32;26.75;0.0467471344772;18612.2008928;18612;20338;0.550637854725;0.550637854725;améliore;oui;;;41745;0.0440392981251;26850;0.0736667092927;32939
14;14;Calvados;5;Bertrand BOUYX_14_5;5ème circonscription;M;BOUYX;Bertrand;47;EM-MODEM;3;Non;Non;Non;9.3;41.4910884874;4;17401;19.35;38.82;0.0777297109128;21642.9259452;21643;18388;4.29787234043;1.715;surestime;oui;;;41745;0.0440392981251;24533;0.0666469963552;29411
14;14;Calvados;5;Christine BISSON_14_5;5ème circonscription;F;BISSON;Christine;52;FN;3;Non;Non;Non;9.3;41.4910884874;4;10852;12.07;24.21;-0.103948464646;8542.03448621;8542;5991;0.475210861963;0.475210861963;améliore;non;;;60621;0.040893260993;8989;0.021879196754;9479
14;14;Calvados;6;Alain TOURRET_14_6;6ème circonscription;M;TOURRET;Alain;69;EM-MODEM;3;Oui;Oui;Non;9.3;41.4910884874;4;17309;18.5;36.59;0.121933746735;25610.31521;25610;17108;-41.2985074627;-1.042;degrade;oui;;;41745;0.0440392981251;29301;0.0473717836376;33118
14;14;Calvados;6;Jean-Philippe ROY_14_6;6ème circonscription;M;ROY;Jean-Philippe;51;FN;3;Non;Non;Non;9.3;41.4910884874;4;12248;13.09;25.89;-0.106637456021;9581.37243123;9581;6262;0.445539592382;0.445539592382;améliore;oui;;;60621;0.040893260993;10469;0.0217826907071;11037
15;15;Cantal;1;François DANEMANS_15_1;1ère circonscription;M;DANEMANS;François;51;EM-MODEM;3;Non;Non;Non;6.25;46.3776147972;7;12747;20.23;36.19;-0.0111871796545;12422.8375513;12423;12411;0.964285714286;0.964285714286;améliore;oui;;;41745;0.0440392981251;12740;0.00410101937123;12862
15;15;Cantal;1;Vincent DESCOEUR_15_1;1ère circonscription;M;DESCOEUR;Vincent;54;LR-UMP;4;Oui;Non;Oui;6.25;46.3776147972;7;7403;11.75;21.02;0.0171466932667;7713.63970943;7714;11165;0.0826687931951;0.0826687931951;améliore;oui;;;15078;0.0310684164536;9417;0.00683225849547;9569
15;15;Cantal;2;Gilles LACROIX_15_2;2ème circonscription;M;LACROIX;Gilles;52;FN;2;Non;Non;Non;6.25;46.3776147972;7;5910;10.86;21.71;-0.14431505878;4239.08790084;4239;1766;0.403233590734;0.403233590734;améliore;non;;;60621;0.040893260993;4500;0.0303473904419;4851
15;15;Cantal;2;Patricia ROCHES_15_2;2ème circonscription;F;ROCHES;Patricia;42;EM-MODEM;3;Non;Non;Non;6.25;46.3776147972;7;8751;16.08;32.14;-0.0464137012775;7864.00865069;7864;6929;0.48682766191;0.48682766191;améliore;oui;;;41745;0.0440392981251;10430;-0.0123504754802;10138
16;16;Charente;1;Thomas MESNIER_16_1;1ère circonscription;M;MESNIER;Thomas;31;EM-MODEM;3;Non;Non;Non;9.7;44.3322888526;5;14244;16.77;29.83;-0.00100019777444;14211.2332374;14211;15228;-0.0335365853659;-0.0335365853659;degrade_un_peu;oui;;;41745;0.0440392981251;18516;0.0241983629978;19641
16;16;Charente;1;Elise VOUVET_16_1;1ère circonscription;F;VOUVET;Elise;38;LR-UMP;3;Non;Non;Non;9.7;44.3322888526;5;9321;10.97;19.52;-0.165267131405;6370.82061307;6371;4586;0.623020063358;0.623020063358;améliore;non;;;15078;0.0310684164536;8873;0.00855680910525;9053
16;16;Charente;2;Daniel SAUVAITRE_16_2;2ème circonscription;M;SAUVAITRE;Daniel;60;LR-UMP;1;Non;Non;Oui;9.7;44.3322888526;5;12702;15.12;24.7;-0.137220077046;9260.87519337;9261;6637;0.56735366859;0.56735366859;améliore;oui;;;15078;0.0310684164536;12355;0.0130185339627;12743
16;16;Charente;2;Sandra MARSAUD_16_2;2ème circonscription;F;MARSAUD;Sandra;43;EM-MODEM;3;Non;Non;Non;9.7;44.3322888526;5;13061;15.55;25.4;-0.0368364021759;11998.8611374;11999;14773;-0.620327102804;-0.620327102804;degrade;oui;;;41745;0.0440392981251;15034;0.0312026222141;16244
16;16;Charente;3;Madeleine NGOMBET BITOO_16_3;3ème circonscription;F;NGOMBET BITOO;Madeleine;54;EM-MODEM;3;Non;Non;Non;9.7;44.3322888526;5;14062;15.46;31.53;-0.0386853158768;12863.5778064;12864;13247;1.46993865031;1.46993865031;ameliore/surestime;oui;;;41745;0.0440392981251;21711;0.0373660005471;23854
16;16;Charente;3;Aurélie DE AZEVEDO_16_3;3ème circonscription;F;DE AZEVEDO;Aurélie;40;FN;6;Non;Non;Non;9.7;44.3322888526;5;11605;12.76;26.02;-0.15226720823;8172.93296018;8173;6058;0.618712817739;0.618712817739;améliore;non;;;60621;0.040893260993;8975;0.0288022473707;9636
17;17;Charente-Maritime;1;Cedric RUFFIE_17_1;1ère circonscription;M;RUFFIE;Cedric;37;FG-FI;3;Non;Non;Non;10.35;44.990898837;5;12374;11.98;21.31;-0.0689599176244;10557.2351256;10557;5703;0.272372957578;0.272372957578;améliore;non;;;71423;0.0576651973747;14049;-0.00226182648535;13976
17;17;Charente-Maritime;1;Otilia FERREIRA_17_1;1ère circonscription;F;FERREIRA;Otilia;60;EM-MODEM;3;Non;Non;Non;10.35;44.990898837;5;21217;20.55;36.53;-0.0394133218299;19376.2912818;19376;14095;0.25849480483;0.25849480483;améliore;oui;;;41745;0.0440392981251;25794;0.0371952382819;28327
17;17;Charente-Maritime;2;Maud ASSILA_17_2;2ème circonscription;F;ASSILA;Maud;39;FG-FI;3;Non;Non;Non;10.35;44.990898837;5;12532;12.01;20.75;-0.11645846052;9584.33368782;9584;7915;0.638509854884;0.638509854884;améliore;non;;;71423;0.0576651973747;12823;-0.0010249171926;12793
17;17;Charente-Maritime;2;Fréderique TUFFNELL_17_2;2ème circonscription;F;TUFFNELL;Fréderique;60;EM-MODEM;3;Non;Non;Non;10.35;44.990898837;5;18859;18.07;31.22;-0.0394133218299;17222.8626706;17223;19612;-2.17264276228;-1.042;degrade;oui;;;41745;0.0440392981251;18639;0.0523539989838;21378
17;17;Charente-Maritime;3;Frederic NEVEU_17_3;3ème circonscription;M;NEVEU;Frederic;41;LR-UMP;3;Non;Non;Oui;10.35;44.990898837;5;12010;14.6;24.05;-0.0961295042273;9625.28290685;9625;5979;0.3954568065;0.3954568065;améliore;oui;;;15078;0.0310684164536;12705;0.00504391489958;12855
17;17;Charente-Maritime;3;Jean-Philippe ARDOUIN_17_3;3ème circonscription;M;ARDOUIN;Jean-Philippe;53;EM-MODEM;1;Non;Non;Non;10.35;44.990898837;5;12256;14.9;24.54;0.0160472604745;12735.3764717;12735;11543;-0.671809256662;-0.671809256662;degrade;oui;;;41745;0.0440392981251;15814;0.00720229561774;16083
17;17;Charente-Maritime;4;Loic GIRARD_17_4;4ème circonscription;M;GIRARD;Loic;44;LR-UMP;2;Non;Non;Oui;10.35;44.990898837;5;12112;13.47;22.93;-0.11076283269;9385.40524598;9385;9872;1.21741071429;1.21741071429;ameliore/surestime;oui;80;0.182729166667;15078;0.0310684164536;13088;0.0217510450033;13797
17;17;Charente-Maritime;4;Raphaël GÉRARD_17_4;4ème circonscription;M;GÉRARD;Raphaël;49;EM-MODEM;3;Non;Non;Non;10.35;44.990898837;5;13006;14.46;24.63;0.0246974425422;13814.3617139;13814;15055;0.394338701806;0.394338701806;améliore;oui;;;41745;0.0440392981251;16673;0.0345391436094;18178
17;17;Charente-Maritime;5;Mickael VALLET_17_5;5ème circonscription;M;VALLET;Mickael;38;PS;3;Non;Non;Non;10.35;44.990898837;5;14999;13.45;22.58;-0.0690264702121;12794.8687402;12795;7355;0.288330716902;0.288330716902;améliore;non;;;16996;0.0266309411454;20416;-0.00130473604438;20355
17;17;Charente-Maritime;5;Severine WERBROUCK_17_5;5ème circonscription;F;WERBROUCK;Severine;46;FN;2;Non;Non;Non;10.35;44.990898837;5;15646;14.03;23.55;-0.141607745114;11292.6425322;11293;8444;0.604415440156;0.604415440156;améliore;non;;;60621;0.040893260993;11955;0.0415632714772;13290
18;18;Cher;1;François CORMIER-BOULIGEON_18_1;1ère circonscription;M;CORMIER-BOULIGEON;François;44;EM-MODEM;4;Non;Non;Non;10.35;44.2562198316;4;10920;15.04;26.58;0.0305446285185;11778.2059079;11778;12977;0.417112299465;0.417112299465;améliore;oui;;;41745;0.0440392981251;14610;0.0223234657637;15424
18;18;Cher;1;Wladimir D'ORMESSON_18_1;1ère circonscription;M;D'ORMESSON;Wladimir;36;LR-UMP;3;Non;Non;Oui;10.35;44.2562198316;4;8566;11.8;20.85;-0.10307135736;6756.26557869;6756;7393;1.54305200341;1.54305200341;ameliore/surestime;oui;;;15078;0.0310684164536;9412;-0.00675379749219;9267
18;18;Cher;2;Martine RAIMBAULT_18_2;2ème circonscription;F;RAIMBAULT;Martine;58;FN;7;Non;Non;Non;10.35;44.2562198316;4;8978;12.79;28.38;-0.120034823961;6809.9633889;6810;5328;0.59397260274;0.59397260274;améliore;non;;;60621;0.040893260993;8867;0.0222889728839;9360
18;18;Cher;2;Nadia ESSAYAN_18_2;2ème circonscription;F;ESSAYAN;Nadia;60;EM-MODEM;3;Non;Non;Non;10.35;44.2562198316;4;9694;13.81;30.65;-0.0197685329256;9262.63354376;9263;10794;-0.391818181818;-0.391818181818;degrade;oui;;;41745;0.0440392981251;14951;0.0119500695931;15380
18;18;Cher;3;Loïc KERVRAN_18_3;3ème circonscription;M;KERVRAN;Loïc;33;EM-MODEM;3;Non;Non;Non;10.35;44.2562198316;4;12057;13.98;24.26;0.0219170997225;12715.1500155;12715;13703;0.399756986634;0.399756986634;améliore;oui;;;41745;0.0440392981251;23812;0.031516349768;25750
18;18;Cher;3;Jordan LE GOÏC_18_3;3ème circonscription;M;LE GOÏC;Jordan;31;FN;2;Non;Non;Non;10.35;44.2562198316;4;12126;14.06;24.4;-0.0938280879216;9769.88554554;9770;6534;0.421316165951;0.421316165951;améliore;non;;;60621;0.040893260993;12577;0.0246034056585;13355
