code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voixt2Modele1;prediction;voixT2_modele2
84;84;Vaucluse;3;Hervé DE LÉPINAU_84_3;3ème circonscription;M;DE LÉPINAU;Hervé;48;FN;3;Non;Non;Oui;12.85;41.920306896;8;14677;19.43;33.09;-0.0315948884136;13647.1638509;13647;11335;0.308198683423;0.308198683423;améliore;oui;;;60621;0.040893260993;18645;0.0728638443914;22812
84;84;Vaucluse;4;Catherine CANDELA_84_4;4ème circonscription;F;CANDELA;Catherine;48;FN;4;Non;Non;Non;12.85;41.920306896;8;16532;18.64;31.16;-0.0611344812164;14361.2061171;14361;7711;0.24611722027;0.24611722027;améliore;non;;;60621;0.040893260993;17676;0.0459210103389;19895
84;84;Vaucluse;4;Jean-François PERILHOU_84_4;4ème circonscription;M;PERILHOU;Jean-François;34;LR-UMP;2;Non;Non;Non;12.85;41.920306896;8;11430;12.88;21.54;-0.0671913438622;9791.62757112;9792;5096;0.258604357436;0.258604357436;améliore;non;;;15078;0.0310684164536;24838;-0.00723285054231;24428
84;84;Vaucluse;5;Marie THOMAS DE MALEVILLE_84_5;5ème circonscription;F;THOMAS DE MALEVILLE;Marie;37;FN;8;Non;Non;Non;12.85;41.920306896;8;12816;15.66;26.09;-0.050385371165;11412.1409667;11412;7361;0.257378551787;0.257378551787;améliore;non;;;60621;0.040893260993;17183;0.0353262420136;18774
84;84;Vaucluse;5;Jean VIARD_84_5;5ème circonscription;M;VIARD;Jean;68;EM-MODEM;7;Non;Non;Non;12.85;41.920306896;8;12472;15.24;25.39;-0.00613923714042;12296.9346495;12297;13291;-0.213675213675;-0.213675213675;degrade;oui;;;41745;0.0440392981251;23723;0.042135189308;26414
85;85;Vendée;1;Alain LEBOEUF_85_1;1ère circonscription;M;LEBOEUF;Alain;53;LR-UMP;3;Oui;Oui;Non;7.85;42.7680281667;5;16640;15.19;24.27;0.0433253494845;18590.2272049;18590;14971;-1.16836428999;-1.042;degrade;oui;;;15078;0.0310684164536;23035;0.0422836873328;25659
85;85;Vendée;1;Philippe LATOMBE_85_1;1ère circonscription;M;LATOMBE;Philippe;42;EM-MODEM;3;Non;Non;Non;7.85;42.7680281667;5;20660;18.86;30.14;0.0554570840014;23917.7400564;23918;22581;1.695991671;1.695991671;ameliore/surestime;oui;;;41745;0.0440392981251;25404;0.0704268229869;30832
85;85;Vendée;2;Patricia GALLERNEAU_85_2;2ème circonscription;F;GALLERNEAU;Patricia;62;EM-MODEM;7;Non;Non;Non;7.85;42.7680281667;5;19017;18.38;29.52;-0.00318205491792;18878.1725617;18878;19405;-0.35824742268;-0.35824742268;degrade;oui;;;41745;0.0440392981251;23473;0.0518202422633;26879
85;85;Vendée;2;Béatrice BELLAMY_85_2;2ème circonscription;F;BELLAMY;Béatrice;50;LR-UMP;5;Non;Non;Oui;7.85;42.7680281667;5;15510;14.99;24.07;-0.14269614356;11166.4635919;11166;8957;0.66290248741;0.66290248741;améliore;oui;12;-0.148333333333;15078;0.0310684164536;21644;-8.46301796748E-4;21602
85;85;Vendée;3;Florence PINEAU_85_3;3ème circonscription;F;PINEAU;Florence;51;LR-UMP;4;Non;Non;Oui;7.85;42.7680281667;5;21158;17.32;28.3;-0.130445848274;15668.5484379;15669;9600;0.474909153833;0.474909153833;améliore;oui;;;15078;0.0310684164536;28752;0.00102087761445;28820
85;85;Vendée;3;Stéphane BUCHOU_85_3;3ème circonscription;M;BUCHOU;Stéphane;43;EM-MODEM;3;Non;Non;Non;7.85;42.7680281667;5;20686;16.94;27.67;0.0566265284459;24033.0784538;24033;24930;0.788642789821;0.788642789821;améliore;oui;;;41745;0.0440392981251;25033;0.0715728242194;30497
85;85;Vendée;4;Martine LEGUILLE-BALLOY_85_4;4ème circonscription;F;LEGUILLE-BALLOY;Martine;59;EM-MODEM;3;Non;Non;Non;7.85;42.7680281667;5;20902;21.37;46.51;0.010807510861;21442.2907234;21442;23508;0.207214121259;0.207214121259;améliore;oui;;;41745;0.0440392981251;27720;0.0679027511278;33367
85;85;Vendée;4;Denise VICENTÉ_85_4;4ème circonscription;F;VICENTÉ;Denise;59;FN;5;Non;Non;Non;7.85;42.7680281667;5;9401;9.61;20.92;-0.199866131604;5933.45866292;5933;3678;0.605975886773;0.605975886773;améliore;non;;;60621;0.040893260993;10633;0.0241299473757;11277
85;85;Vendée;5;Pierre HENRIET_85_5;5ème circonscription;M;HENRIET;Pierre;25;EM-MODEM;4;Non;Non;Non;7.85;42.7680281667;5;13682;16.8;27.5;0.046327721327;15417.5708013;15418;13740;29.9310344828;1.715;surestime;oui;;;41745;0.0440392981251;16898;0.030185313126;18209
85;85;Vendée;5;Jean-Michel LALERE_85_5;5ème circonscription;M;LALERE;Jean-Michel;67;LR-UMP;7;Non;Non;Oui;7.85;42.7680281667;5;12273;15.07;24.66;-0.125657602524;9189.52644098;9190;8247;0.765772478887;0.765772478887;améliore;non;;;15078;0.0310684164536;17551;0.00821599175956;17893
86;86;Vienne;1;Jacques SAVATIER_86_1;1ère circonscription;M;SAVATIER;Jacques;64;EM-MODEM;7;Non;Non;Non;8.15;41.9594137232;5;13918;17.48;29.62;0.0279182753661;14907.810492;14908;16486;0.385514018692;0.385514018692;améliore;oui;5;0.0;41745;0.0440392981251;21106;0.0389104813958;23289
86;86;Vienne;1;Céline CUVILLIER_86_1;1ère circonscription;F;CUVILLIER;Céline;50;FG-FI;3;Non;Non;Non;8.15;41.9594137232;5;8660;10.88;18.43;-0.177058295206;5760.49225182;5760;5892;1.04768786127;1.04768786127;ameliore/surestime;oui;;;71423;0.0576651973747;13778;-0.00704565973213;13556
86;86;Vienne;2;Olivier CHARTIER_86_2;2ème circonscription;M;CHARTIER;Olivier;39;LR-UMP;4;Non;Non;Oui;8.15;41.9594137232;5;9103;11.74;19.42;-0.089722143171;7403.9316276;7404;5684;0.496928926587;0.496928926587;améliore;oui;;;15078;0.0310684164536;12470;-0.00112563510068;12438
86;86;Vienne;2;Sacha HOULIÉ_86_2;2ème circonscription;M;HOULIÉ;Sacha;28;EM-MODEM;3;Non;Non;Non;8.15;41.9594137232;5;14484;18.68;30.9;0.0377814006381;15932.0847942;15932;16776;0.631762652705;0.631762652705;améliore;oui;;;41745;0.0440392981251;18744;0.0443499697211;21002
86;86;Vienne;3;Delphine JUMEAU_86_3;3ème circonscription;F;JUMEAU;Delphine;38;FN;5;Non;Non;Non;8.15;41.9594137232;5;9379;12.65;22.98;-0.134678323163;6878.25405223;6878;5512;0.646754590122;0.646754590122;améliore;oui;;;60621;0.040893260993;12676;0.0155351181111;13155
86;86;Vienne;3;Jean-Michel CLÉMENT_86_3;3ème circonscription;M;CLÉMENT;Jean-Michel;62;EM-MODEM;3;Oui;Oui;Non;8.15;41.9594137232;5;12362;16.67;30.29;0.13533748387;19487.4785646;19487;15013;2.68766503206;1.715;surestime;oui;;;41745;0.0440392981251;21615;0.0324106767487;23430
86;86;Vienne;4;Nicolas TURQUOIS_86_4;4ème circonscription;M;TURQUOIS;Nicolas;44;EM-MODEM;1;Non;Non;Non;8.15;41.9594137232;5;11205;14.8;33.53;0.0358989170975;12261.6177545;12262;11089;-9.11206896552;-1.042;degrade;oui;;;41745;0.0440392981251;16272;0.00887821997816;16615
86;86;Vienne;4;Alain VERDIN_86_4;4ème circonscription;M;VERDIN;Alain;64;FN;7;Non;Non;Non;8.15;41.9594137232;5;10763;14.21;32.21;-0.169941089023;7277.66819496;7278;6215;0.766270888303;0.766270888303;améliore;non;;;60621;0.040893260993;11546;0.0258597808326;12301
87;87;Haute-Vienne;1;Sophie BEAUDOUIN-HUBIERE_87_1;1ère circonscription;F;BEAUDOUIN-HUBIERE;Sophie;44;EM-MODEM;8;Non;Non;Non;9.5;43.5713034986;6;14626;17.19;29.3;0.00574244674151;14823.3022398;14823;16344;0.114668218859;0.114668218859;améliore;oui;;;41745;0.0440392981251;21911;0.0303604991247;23621
87;87;Haute-Vienne;1;Danielle SOURY_87_1;1ère circonscription;F;SOURY;Danielle;58;FG-FI;4;Non;Non;Non;9.5;43.5713034986;6;9570;11.25;19.17;-0.121775794427;7229.96414189;7230;7052;0.929308975377;0.929308975377;améliore;oui;;;71423;0.0576651973747;15124;0.00156618379967;15179
87;87;Haute-Vienne;2;Jean-Baptiste DJEBBARI-BONNET_87_2;2ème circonscription;M;DJEBBARI-BONNET;Jean-Baptiste;35;EM-MODEM;2;Non;Non;Non;9.5;43.5713034986;6;16667;17.03;34.1;0.0796249154967;20865.7405811;20866;19424;1.52303228147;1.52303228147;ameliore/surestime;oui;;;41745;0.0440392981251;19918;0.0602582294904;23401
87;87;Haute-Vienne;2;Hubert HURARD_87_2;2ème circonscription;M;HURARD;Hubert;42;FG-FI;3;Non;Non;Non;9.5;43.5713034986;6;10643;10.88;21.78;-0.069771961949;9063.41988486;9063;6366;0.369417816226;0.369417816226;améliore;non;;;71423;0.0576651973747;16677;5.40925261907E-5;16679
87;87;Haute-Vienne;3;Marie-Ange MAGNE_87_3;3ème circonscription;F;MAGNE;Marie-Ange;29;EM-MODEM;4;Non;Non;Oui;9.5;43.5713034986;6;14340;17.19;29.33;0.0125289017431;14772.3728993;14772;17116;0.155619596542;0.155619596542;améliore;oui;;;41745;0.0440392981251;21644;0.0377807960013;23808
87;87;Haute-Vienne;3;Pierre-Edouard PIALAT_87_3;3ème circonscription;M;PIALAT;Pierre-Edouard;26;FG-FI;8;Non;Non;Non;9.5;43.5713034986;6;8749;10.49;17.89;-0.15015494941;6191.60820546;6192;6250;1.02320928371;1.02320928371;ameliore/surestime;non;;;71423;0.0576651973747;13999;-0.0114012571043;13636
88;88;Vosges;1;Sébastien HUMBERT_88_1;1ère circonscription;M;HUMBERT;Sébastien;26;FN;3;Non;Non;Non;10.9;43.3676205019;3;11294;14.65;25.23;-0.117926669042;8608.37374706;8608;5362;0.452798381659;0.452798381659;améliore;non;;;60621;0.040893260993;15581;0.025086379852;16566
88;88;Vosges;1;Alisson HAMELIN_88_1;1ère circonscription;F;HAMELIN;Alisson;36;EM-MODEM;3;Non;Non;Non;10.9;43.3676205019;3;10846;14.07;24.22;-0.103133722598;8553.34279042;8553;11826;-2.33979591837;-1.042;degrade;oui;;;41745;0.0440392981251;22414;-0.0051561161821;22149
88;88;Vosges;2;Isabelle GERARD_88_2;2ème circonscription;F;GERARD;Isabelle;55;FN;3;Non;Non;Non;10.9;43.3676205019;3;13006;17.75;30.77;-0.110078656028;10094.0416792;10094;6683;0.460540882492;0.460540882492;améliore;non;;;60621;0.040893260993;16828;0.0391261801294;18580
88;88;Vosges;2;Christine URBES_88_2;2ème circonscription;F;URBES;Christine;46;EM-MODEM;5;Non;Non;Non;10.9;43.3676205019;3;9152;12.49;21.65;-0.12244962149;6903.4532785;6903;9716;-3.98758865248;-1.042;degrade;oui;;;41745;0.0440392981251;19255;0.0129680285389;19857
88;88;Vosges;3;Marina DO SANTOS_88_3;3ème circonscription;F;DO SANTOS;Marina;41;FN;6;Non;Non;Non;10.9;43.3676205019;3;9679;14.75;31.76;-0.109802096556;7516.72035222;7517;4617;0.427103911497;0.427103911497;améliore;non;;;60621;0.040893260993;10641;0.035765612012;11640
88;88;Vosges;3;Claude THIRARD_88_3;3ème circonscription;M;THIRARD;Claude;57;EM-MODEM;6;Non;Non;Non;10.9;43.3676205019;3;9166;13.96;30.08;-0.0945940389806;7372.00827313;7372;8841;5.52;1.715;surestime;oui;;;41745;0.0440392981251;14451;0.0083531912598;14737
88;88;Vosges;4;Jean-Jacques GAULTIER_88_4;4ème circonscription;M;GAULTIER;Jean-Jacques;53;LR-UMP;3;Non;Non;Oui;10.9;43.3676205019;3;8338;12.51;21.15;-0.129744319655;6184.68480358;6185;7601;2.92130257802;1.715;surestime;oui;;;15078;0.0310684164536;9283;0.00490768937742;9390
88;88;Vosges;4;Raynald MAGNIEN-COEURDACIER_88_4;4ème circonscription;M;MAGNIEN-COEURDACIER;Raynald;54;EM-MODEM;3;Non;Non;Non;10.9;43.3676205019;3;8782;13.18;22.27;-0.080939095406;7288.77153146;7289;5964;0.529808374734;0.529808374734;améliore;non;;;41745;0.0440392981251;11390;0.00256756833279;11458
88;88;Vosges;4;Jordan GROSSE-CRUCIANI_88_4;4ème circonscription;M;GROSSE-CRUCIANI;Jordan;26;FN;3;Non;Non;Non;10.9;43.3676205019;3;11183;16.78;28.36;-0.117926669042;8523.76869253;8524;5926;0.505801788092;0.505801788092;améliore;non;;;60621;0.040893260993;11784;0.025086379852;12529
89;89;Yonne;1;Paulo DA SILVA MOREIRA_89_1;1ère circonscription;M;DA SILVA MOREIRA;Paulo;52;EM-MODEM;3;Non;Non;Non;9.55;43.2411592724;4;12402;16.11;27.59;0.091433652927;16197.7209941;16198;13482;3.51481481481;1.715;surestime;oui;;;41745;0.0440392981251;22730;0.0500186478592;25890
89;89;Yonne;1;Ludovic VIGREUX_89_1;1ère circonscription;M;VIGREUX;Ludovic;39;FN;2;Non;Non;Non;9.55;43.2411592724;4;10638;13.82;23.67;-0.120278271898;8064.57925073;8065;6221;0.582522073806;0.582522073806;améliore;non;;;60621;0.040893260993;14928;0.028575109753;16017
89;89;Yonne;2;Edwige JACQUET_89_2;2ème circonscription;F;JACQUET;Edwige;35;FN;5;Non;Non;Non;9.55;43.2411592724;4;11953;15.78;33.73;-0.123931447441;8985.5666949;8986;7300;0.637653127015;0.637653127015;améliore;non;;;60621;0.040893260993;13404;0.0131678659072;13830
89;89;Yonne;2;Jean-Yves CAULLET_89_2;2ème circonscription;M;CAULLET;Jean-Yves;60;EM-MODEM;3;Oui;Oui;Non;9.55;43.2411592724;4;10890;14.38;30.73;0.14189425093;17748.2448189;17748;11275;17.812987013;1.715;surestime;oui;;;41745;0.0440392981251;15700;0.0191774788918;16442
89;89;Yonne;3;Julien ODOUL_89_3;3ème circonscription;M;ODOUL;Julien;32;FN;3;Non;Non;Non;9.55;43.2411592724;4;14714;16.5;28.92;-0.115579182164;11275.9091874;11276;10749;0.867087011349;0.867087011349;améliore;oui;;;60621;0.040893260993;15907;0.0307200418596;17165
89;89;Yonne;3;Clarisse QUENTIN_89_3;3ème circonscription;F;QUENTIN;Clarisse;44;LR-UMP;2;Non;Non;Oui;9.55;43.2411592724;4;11196;12.55;22.0;-0.159854745309;7748.33063371;7748;6474;0.730199068191;0.730199068191;améliore;non;;;15078;0.0310684164536;24728;0.00919012642615;25268
90;90;Territoire de Belfort;1;Christophe GRUDLER_90_1;1ère circonscription;M;GRUDLER;Christophe;52;EM-MODEM;3;Non;Non;Non;10.75;40.3488606755;3;6283;13.14;24.3;-0.0796109391582;5230.6555358;5231;7379;-0.959854014599;-0.959854014599;degrade;oui;;;41745;0.0440392981251;12930;0.001880619227;12986
90;90;Territoire de Belfort;1;Jean-Raphaël SANDRI_90_1;1ère circonscription;M;SANDRI;Jean-Raphaël;25;FN;3;Non;Non;Non;10.75;40.3488606755;3;7169;14.99;27.73;-0.118812168626;5453.13703879;5453;4057;0.551413881748;0.551413881748;améliore;non;;;60621;0.040893260993;9132;0.0278561263175;9780
90;90;Territoire de Belfort;2;Bruno KERN_90_2;2ème circonscription;M;KERN;Bruno;60;EM-MODEM;3;Non;Non;Oui;10.75;40.3488606755;3;6497;13.68;29.15;-0.100038689873;5160.29080712;5160;6836;-3.94395280236;-1.042;degrade;oui;;;41745;0.0440392981251;11139;0.0164548278953;11586
90;90;Territoire de Belfort;2;Laila LEROY_90_2;2ème circonscription;F;LEROY;Laila;42;FN;3;Non;Non;Non;10.75;40.3488606755;3;6410;13.5;28.76;-0.0801838408587;5329.3493325;5329;3511;0.372887202484;0.372887202484;améliore;non;12;0.175;60621;0.040893260993;7209;0.0423180430185;8031
91;91;Essonne;1;Caroline VARIN_91_1;1ère circonscription;F;VARIN;Caroline;43;LR-UMP;3;Non;Non;Oui;7.7;38.0189016758;1;9501;13.35;33.93;-0.157550898408;6610.25814074;6610;3298;0.466064807351;0.466064807351;améliore;non;5;0.0;15078;0.0310684164536;12103;-0.0169302919006;11640
91;91;Essonne;1;Farida AMRANI_91_1;1ère circonscription;F;AMRANI;Farida;40;FG-FI;4;Non;Non;Non;7.7;38.0189016758;1;9195;12.92;32.83;-0.110209803083;7134.14497462;7134;4868;0.476311532239;0.476311532239;améliore;oui;191;0.0767511998255;71423;0.0576651973747;10427;-0.0280323148479;9775
91;91;Essonne;2;Valérie GIRARD_91_2;2ème circonscription;F;GIRARD;Valérie;47;FN;4;Non;Non;Non;7.7;38.0189016758;1;12592;13.88;23.43;-0.109661058939;9782.13508999;9782;6643;0.472348293831;0.472348293831;améliore;non;80;0.182729166667;60621;0.040893260993;17696;-0.00556868223873;17471
91;91;Essonne;2;Daphné RACT-MADOUX_91_2;2ème circonscription;F;RACT-MADOUX;Daphné;45;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;15028;16.57;27.96;0.0441848107915;16830.4541124;16830;13371;-1.08750754375;-1.042;degrade;oui;3;0.2;41745;0.0440392981251;26585;0.00977031238642;27204
91;91;Essonne;3;Virginie ARAUJO_91_3;3ème circonscription;F;ARAUJO;Virginie;32;FG-FI;4;Non;Non;Non;7.7;38.0189016758;1;11120;11.61;23.42;-0.157728088503;7733.51084232;7734;6635;0.754960981048;0.754960981048;améliore;oui;;;71423;0.0576651973747;16355;-0.052262228053;14501
91;91;Essonne;3;Laëtitia ROMEIRO DIAS_91_3;3ème circonscription;F;ROMEIRO DIAS;Laëtitia;36;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;16153;16.87;34.02;0.0479891112093;18289.9056171;18290;16908;2.83046357616;1.715;surestime;oui;;;41745;0.0440392981251;19716;0.0362790359029;21598
91;91;Essonne;4;Marie-Pierre RIXAIN_91_4;4ème circonscription;F;RIXAIN;Marie-Pierre;40;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;18235;18.9;30.38;0.0481208738136;20655.2626107;20655;17742;-4.90872210953;-1.042;degrade;oui;;;41745;0.0440392981251;23510;0.0445201007333;26355
91;91;Essonne;4;Agnès EVREN_91_4;4ème circonscription;F;EVREN;Agnès;46;LR-UMP;2;Non;Non;Oui;7.7;38.0189016758;1;11637;12.06;19.39;-0.143644872166;8359.80528696;8360;7941;0.886634199134;0.886634199134;améliore;oui;;;15078;0.0310684164536;17211;-0.0178615173352;16518
91;91;Essonne;5;Cédric VILLANI_91_5;5ème circonscription;M;VILLANI;Cédric;43;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;15560;22.8;35.89;0.0403450707551;17238.1274749;17238;18883;0.504965392717;0.504965392717;améliore;oui;;;41745;0.0440392981251;19380;0.0526442981975;22247
91;91;Essonne;5;Laure DARCOS_91_5;5ème circonscription;F;DARCOS;Laure;46;LR-UMP;8;Non;Non;Oui;7.7;38.0189016758;1;10197;14.94;23.52;-0.146833599177;7271.74799969;7272;6691;0.834284084427;0.834284084427;améliore;oui;;;15078;0.0310684164536;12256;-0.0238335762749;11602
91;91;Essonne;6;Philippe JURAVER_91_6;6ème circonscription;M;JURAVER;Philippe;57;FG-FI;7;Non;Non;Non;7.7;38.0189016758;1;9028;11.02;21.91;-0.100230413545;7167.39165751;7167;4792;0.439329556185;0.439329556185;améliore;non;;;71423;0.0576651973747;14449;-0.0264010179607;13597
91;91;Essonne;6;Amélie DE MONTCHALIN_91_6;6ème circonscription;F;DE MONTCHALIN;Amélie;31;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;15749;19.22;38.22;0.0503635420227;17956.9522645;17957;15993;9.04918032787;1.715;surestime;oui;;;41745;0.0440392981251;18791;0.0294677426063;20210
91;91;Essonne;7;Muriel KERNREUTER_91_7;7ème circonscription;F;KERNREUTER;Muriel;47;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;13287;17.92;30.87;0.0433763711089;14846.4048812;14846;10476;-0.554606901459;-0.554606901459;degrade;oui;;;41745;0.0440392981251;18718;-0.0283564089961;17535
91;91;Essonne;7;Mounia BENAILI_91_7;7ème circonscription;F;BENAILI;Mounia;38;FG-FI;4;Non;Non;Non;7.7;38.0189016758;1;10875;14.67;25.27;-0.113894217285;8366.3311082;8366;4588;0.399077461428;0.399077461428;améliore;non;;;71423;0.0576651973747;13166;-0.0390809306831;12033
91;91;Essonne;8;Antoine PAVAMANI_91_8;8ème circonscription;M;PAVAMANI;Antoine;37;EM-MODEM;3;Non;Non;Non;7.7;38.0189016758;1;12694;16.62;33.58;0.0473624833113;14347.1498587;14347;13558;1.91319444444;1.715;ameliore/surestime;oui;;;41745;0.0440392981251;14967;0.0203854956551;15723
91;91;Essonne;8;Jérôme FLAMENT_91_8;8ème circonscription;M;FLAMENT;Jérôme;42;FG-FI;4;Non;Non;Non;7.7;38.0189016758;1;7594;9.94;20.09;-0.0651347338336;6536.35842505;6536;4511;0.343172234836;0.343172234836;améliore;non;;;71423;0.0576651973747;11795;-0.0287312623814;11040
91;91;Essonne;9;Marie GUÉVENOUX_91_9;9ème circonscription;F;GUÉVENOUX;Marie;40;EM-MODEM;8;Non;Non;Non;7.7;38.0189016758;1;13187;16.64;27.84;0.0521616002188;15116.0664892;15116;13029;-12.2088607595;-1.042;degrade;oui;;;41745;0.0440392981251;16855;-0.0115907624798;16411
91;91;Essonne;9;Véronique CARANTOIS_91_9;9ème circonscription;F;CARANTOIS;Véronique;53;LR-UMP;2;Non;Non;Oui;7.7;38.0189016758;1;9715;12.26;20.51;-0.148645273346;6899.18088529;6899;6326;0.830923576276;0.830923576276;améliore;oui;;;15078;0.0310684164536;14271;-0.0241701322983;13498
91;91;Essonne;10;Pierre-Alain RAPHAN_91_10;10ème circonscription;M;RAPHAN;Pierre-Alain;34;EM-MODEM;3;Non;Non;Oui;7.7;38.0189016758;1;9375;15.33;31.56;0.0531778748575;10779.0678159;10779;7093;-0.615249780894;-0.615249780894;degrade;oui;;;41745;0.0440392981251;11275;-0.0440430631439;10188
91;91;Essonne;10;Charlotte GIRARD_91_10;10ème circonscription;F;GIRARD;Charlotte;42;FG-FI;3;Non;Non;Non;7.7;38.0189016758;1;7761;12.69;26.13;-0.123731546015;5836.95220838;5837;4134;0.530465949821;0.530465949821;améliore;oui;80;0.182729166667;71423;0.0576651973747;11512;-0.0232241749421;10913
92;92;Hauts-de-Seine;1;Nasser LAJILI_92_1;1ère circonscription;M;LAJILI;Nasser;34;FG-FI;5;Non;Non;Non;7.55;38.3533954879;1;10292;16.5;30.25;-0.135649670764;7530.95594024;7531;3195;0.38903762153;0.38903762153;améliore;non;5;0.0273333333333;71423;0.0576651973747;14706;-0.0371203587876;13501
92;92;Hauts-de-Seine;1;Isia KHALFI_92_1;1ère circonscription;F;KHALFI;Isia;29;EM-MODEM;3;Non;Non;Non;7.55;38.3533954879;1;8949;14.35;26.3;0.0529833985551;10283.2841703;10283;6986;-0.679572083546;-0.679572083546;degrade;oui;18;0.0;41745;0.0440392981251;13262;-0.0417579294515;12046
92;92;Hauts-de-Seine;2;Adrien TAQUET_92_2;2ème circonscription;M;TAQUET;Adrien;40;EM-MODEM;3;Non;Non;Non;7.55;38.3533954879;1;15333;22.59;36.36;0.0472268367609;17323.0101313;17323;17136;1.10371602884;1.10371602884;ameliore/surestime;oui;33;0.156107954545;41745;0.0440392981251;19575;0.0406773863983;21706
92;92;Hauts-de-Seine;2;Marie-Do AESCHLIMANN_92_2;2ème circonscription;F;AESCHLIMANN;Marie-Do;43;LR-UMP;3;Non;Non;Oui;7.55;38.3533954879;1;9487;13.98;22.5;-0.161333822445;6543.27356832;6543;8598;3.31158605174;1.715;surestime;oui;17;0.147058823529;15078;0.0310684164536;11148;-0.0115162306807;10856
92;92;Hauts-de-Seine;3;Jean SPIRI_92_3;3ème circonscription;M;SPIRI;Jean;35;LR-UMP;3;Non;Non;Oui;7.55;38.3533954879;1;15038;18.56;29.48;-0.105033711334;11807.4569049;11807;11316;0.868081676518;0.868081676518;améliore;oui;;;15078;0.0310684164536;17233;-0.0238116408525;16314
92;92;Hauts-de-Seine;3;Christine HENNION_92_3;3ème circonscription;F;HENNION;Christine;61;EM-MODEM;3;Non;Non;Non;7.55;38.3533954879;1;18710;23.09;36.68;0.0298649341701;20143.971016;20144;20552;0.778501628664;0.778501628664;améliore;oui;;;41745;0.0440392981251;22612;0.0472312142808;25547
92;92;Hauts-de-Seine;4;Isabelle FLORENNES_92_4;4ème circonscription;F;FLORENNES;Isabelle;49;EM-MODEM;3;Non;Non;Non;7.55;38.3533954879;1;14767;19.41;32.18;0.0485364949763;16747.2594225;16747;15727;2.0625;1.715;surestime;oui;;;41745;0.0440392981251;22080;0.0282718315002;23672
92;92;Hauts-de-Seine;4;Rossana MORAIN_92_4;4ème circonscription;F;MORAIN;Rossana;54;FG-FI;3;Non;Non;Oui;7.55;38.3533954879;1;10790;14.19;23.51;-0.144033653213;7744.40027074;7744;3399;0.412122852117;0.412122852117;améliore;non;;;71423;0.0576651973747;15467;-0.0184020469164;14825
92;92;Hauts-de-Seine;5;Arnaud DE COURSON_92_5;5ème circonscription;M;DE COURSON;Arnaud;52;LR-UMP;3;Non;Non;Oui;7.55;38.3533954879;1;12888;18.34;29.09;-0.0730617294688;10892.4054287;10892;5518;0.270827679783;0.270827679783;améliore;oui;;;15078;0.0310684164536;14276;-0.0206230738524;13614
92;92;Hauts-de-Seine;5;Céline CALVEZ_92_5;5ème circonscription;F;CALVEZ;Céline;37;EM-MODEM;3;Non;Non;Non;7.55;38.3533954879;1;15120;21.52;34.12;0.0506089677417;17252.2554587;17252;15672;3.86231884058;1.715;surestime;oui;;;41745;0.0440392981251;18718;0.0236060454476;19825
